;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
2022-04-06;96;54;54;60;54;72;30;48;18;0;0;54;18;18;36;18;0;30;24;96;120;108;90;78;8;42;0;66;16;12;48;176;376;24;128;66;126;0;6;294;24;36;12;24;120;90;18;18;32;0;0;0;12;328;48;0;16;308;24;56;24;18;0;0;0;0;72;24;2;0;18;0;12;6;0;0;18;6;26;6;22;60;276;228;96;28;72;0;0;6;6;12;0;30;20;36;0;120;102;36;32;22;6;0;0;6;0;12;138;174;78;408;8;48;6;6;12;0;90;204;18;0;32;48;12;216;90;16;0;10;24;102;52;8;80;4;104;73;70;24;40;18;42;42;36;40;36;18;18;0;18;18;24;100;42;24;264;42;30;0;0;24;6;30;50;26;0;14;12;6;92;10;36;18;0;0;6;0;30;24;144;0;18;192;60
2022-04-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;24;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;232;8;52;12;0;0;0;0;6;120;0;4;0;0;0;0;0;0;0;0;0;18;0;0;36;330;264;16;26;0;0;0;4;2;0;0;30;40;0;0;186;90;30;22;12;6;18;12;6;6;36;108;102;114;0;0;20;0;6;30;0;0;228;0;24;20;40;0;0;0;8;0;20;0;0;0;0;0;0;32;12;40;0;0;6;0;18;42;56;24;30;54;0;0;6;12;112;60;12;312;42;54;0;0;54;0;6;12;12;0;12;0;6;72;12;0;0;0;0;0;54;0;0;254;0;18;204;90
2022-04-08;54;48;30;36;30;24;12;12;6;0;0;24;18;12;24;12;6;6;6;78;72;48;60;66;0;24;0;24;8;16;12;240;256;16;80;6;42;0;0;138;0;18;12;30;18;6;12;6;8;0;6;8;18;152;24;40;0;190;8;44;18;0;0;0;0;18;112;16;0;20;24;0;0;0;0;0;12;12;22;2;14;74;210;180;72;26;30;0;0;12;2;0;0;20;30;18;0;48;94;66;60;48;6;18;0;12;6;66;216;246;120;848;4;12;6;0;30;0;48;150;12;12;16;0;6;96;76;0;6;20;24;10;16;4;20;0;136;103;114;32;34;48;94;54;102;24;84;66;66;2;12;240;54;116;42;0;216;48;42;0;0;66;0;12;26;18;0;10;8;0;64;14;24;14;0;0;0;0;0;0;116;0;12;126;42
2022-04-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;32;18;0;0;0;0;0;56;0;2;0;6;0;0;0;0;0;0;0;14;0;0;12;138;108;8;10;0;0;0;0;0;0;0;10;20;0;0;78;60;0;4;4;0;0;0;0;0;0;0;12;0;330;0;20;0;0;0;0;0;90;0;0;36;20;0;0;6;0;6;10;0;0;0;0;0;0;38;48;16;0;0;0;0;0;0;0;0;0;0;0;0;246;0;64;24;6;156;12;12;0;0;0;0;6;6;6;0;6;6;0;36;0;0;0;0;0;0;16;0;64;96;0;18;96;36
2022-04-11;30;24;30;48;36;48;12;18;0;0;0;30;54;0;30;12;0;0;30;96;90;102;102;108;0;72;0;24;8;12;18;72;72;48;120;42;126;0;18;216;8;36;30;12;24;48;6;18;64;0;0;24;24;104;24;64;72;210;24;36;12;24;0;0;0;6;96;88;2;0;12;0;6;12;0;0;0;12;8;4;10;46;138;114;48;20;66;0;0;6;4;0;0;42;26;18;0;78;52;42;30;12;0;0;0;24;12;18;132;216;84;328;20;40;0;6;24;0;72;60;24;6;48;12;6;176;88;24;6;10;96;34;36;6;40;6;190;168;60;16;46;36;158;54;30;8;54;24;54;0;42;244;24;122;60;12;186;66;60;0;4;60;48;12;90;50;0;70;18;24;188;42;52;30;0;0;0;32;0;0;138;0;18;96;60
2022-04-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;88;8;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;120;8;24;30;6;0;0;0;6;56;0;8;0;6;0;0;0;0;0;0;0;10;0;0;28;144;114;344;4;0;0;0;0;2;0;0;30;20;6;0;84;50;78;36;6;30;12;0;36;24;18;108;132;90;336;0;4;12;12;24;0;6;156;24;12;0;0;0;8;0;16;0;10;0;0;0;0;0;10;73;38;42;0;4;30;16;18;42;24;36;60;60;0;0;24;36;94;48;18;150;48;48;0;12;30;0;24;0;0;0;0;0;0;0;0;0;0;0;0;6;48;24;0;154;0;18;102;60
2022-04-13;66;42;24;54;42;56;6;30;0;0;6;24;12;6;24;12;6;18;0;102;150;144;72;84;8;144;0;24;28;28;30;64;40;40;112;42;84;0;6;144;16;42;36;12;30;24;60;6;64;6;0;68;48;176;40;32;8;280;16;38;60;40;0;0;0;0;136;48;2;0;24;0;18;12;0;0;18;30;10;4;32;50;414;276;32;32;168;0;0;6;4;12;0;60;46;24;0;138;132;30;22;40;0;0;0;0;24;36;168;204;54;446;0;24;6;0;12;0;24;258;6;18;28;80;24;160;130;0;0;20;84;50;44;10;120;6;248;155;122;152;66;42;310;36;36;40;12;30;36;6;42;142;18;218;60;18;378;114;66;0;0;30;12;24;86;58;0;62;12;24;144;24;44;20;0;0;6;70;6;40;244;0;18;216;60
2022-04-14;36;6;6;6;0;8;0;12;0;0;0;30;6;6;18;6;6;18;6;66;54;66;48;48;4;42;0;24;8;8;0;40;16;32;112;0;18;0;0;60;0;0;0;6;6;6;6;6;0;0;0;12;12;72;16;32;0;404;0;90;78;22;0;0;0;0;264;0;2;48;12;0;0;0;0;0;0;0;42;0;8;100;462;348;16;46;0;0;0;16;6;0;0;80;50;0;0;186;154;36;18;12;6;6;0;12;12;18;144;174;102;624;0;40;0;12;42;0;0;228;6;12;68;40;0;8;0;0;0;40;18;0;0;0;0;0;139;43;124;0;6;24;30;42;30;40;54;48;60;0;42;12;72;352;60;18;594;72;84;0;0;90;0;24;36;10;0;84;0;36;84;0;0;0;0;0;6;12;96;48;182;0;18;192;108
2022-04-15;30;30;24;18;24;24;12;18;6;0;12;12;6;6;18;6;0;0;6;54;36;36;42;72;0;18;0;6;4;8;18;0;40;48;152;6;48;0;0;48;16;12;12;12;24;18;24;36;16;0;0;0;12;88;8;0;0;168;0;50;6;42;0;0;6;6;176;32;0;0;12;0;6;6;0;0;6;6;20;2;62;24;48;42;240;32;18;0;0;0;0;6;0;0;30;12;0;0;48;12;18;24;0;0;0;0;0;18;150;216;66;72;12;20;6;0;18;0;36;108;18;30;16;4;12;8;10;0;6;16;54;8;12;0;0;0;50;34;44;24;32;72;42;48;24;8;72;42;30;4;24;24;66;66;60;0;0;36;42;0;0;72;6;0;34;26;0;32;12;6;64;44;16;32;0;0;0;48;0;60;98;0;0;120;42
2022-04-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;24;0;0;0;6;0;0;0;0;0;0;0;0;0;0;20;18;12;16;0;0;0;0;2;2;0;0;0;30;0;0;36;40;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;28;40;0;0;0;0;0;0;16;0;0;0;0;0;0;0;24;48;0;0;6;24;0;0;0;0;0;0;0;0;6;0;0;0;0;28;0;0;0;0;16;0;0;48;0;12;120;24
2022-04-18;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2022-04-19;6;0;0;18;12;16;6;0;0;0;0;0;0;0;0;0;0;0;0;6;0;48;18;0;0;0;0;6;0;0;6;64;48;0;72;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;16;72;0;30;30;0;0;0;0;0;88;0;0;0;12;0;6;12;8;8;12;18;12;0;0;40;132;90;136;10;66;0;0;4;4;0;0;0;20;12;0;144;50;42;28;6;6;0;0;6;0;12;78;84;66;42;0;16;6;0;36;0;30;84;0;12;20;12;18;16;12;32;6;16;0;14;10;2;20;8;69;21;64;8;0;72;2;6;30;0;24;18;42;18;30;12;12;0;42;6;6;84;60;0;0;6;0;12;18;12;0;12;6;0;42;6;0;0;0;0;0;0;0;0;218;0;18;84;24
2022-04-20;36;48;48;72;24;40;24;12;0;0;6;24;42;12;36;12;0;12;30;102;144;72;84;54;0;60;0;36;4;4;48;48;32;32;48;18;126;0;6;144;16;24;12;18;18;30;30;24;48;18;6;4;42;160;16;24;8;138;0;32;36;96;0;0;0;12;64;48;0;0;18;0;0;0;0;0;0;0;8;12;36;26;54;42;120;22;0;0;0;6;6;0;0;20;20;18;0;78;40;60;76;34;30;6;0;30;36;36;174;210;90;74;24;24;0;6;24;6;30;138;24;12;72;110;0;0;0;8;6;10;42;0;0;0;68;0;158;122;36;0;74;72;102;36;72;40;84;66;90;0;6;90;30;0;54;30;0;24;42;0;0;12;18;36;76;42;0;48;8;0;142;38;36;16;0;0;0;28;6;80;178;0;12;174;42
2022-04-21;30;18;12;12;0;16;6;6;0;0;0;0;0;0;18;0;0;0;6;36;42;12;30;36;0;6;0;6;4;4;6;16;8;8;96;0;18;0;0;42;0;6;6;6;6;0;6;6;0;18;0;0;18;40;8;56;0;256;0;82;24;38;0;0;0;6;192;8;8;0;24;0;0;6;0;0;6;6;30;2;4;80;144;108;40;28;24;0;0;6;2;0;0;30;30;0;0;144;96;48;16;28;6;12;0;6;0;18;114;156;84;116;4;32;6;0;24;0;30;210;0;18;60;20;12;8;8;24;0;40;18;10;2;4;0;0;80;39;166;16;20;54;20;18;36;40;54;6;42;10;18;40;18;0;48;12;0;72;36;0;0;42;0;18;38;18;0;30;4;0;104;16;0;4;0;0;6;38;64;32;178;0;18;180;78
2022-04-22;24;24;24;24;12;16;0;12;0;0;0;24;6;6;24;0;0;0;6;90;90;48;42;84;0;24;0;30;4;4;6;16;16;8;64;6;42;0;0;96;0;0;0;0;0;6;6;12;24;0;0;0;24;80;0;16;0;62;0;20;24;12;0;0;0;6;56;24;0;0;12;0;0;0;0;0;0;0;4;10;18;4;90;72;152;12;0;0;0;2;0;0;0;10;26;12;0;78;70;36;54;36;6;6;0;12;0;24;174;186;114;82;8;16;6;0;30;0;6;210;12;54;12;0;0;0;0;8;0;10;42;0;0;0;20;10;97;37;24;0;58;42;66;60;60;40;48;24;110;0;18;56;6;0;48;0;0;36;30;20;0;30;0;0;32;16;0;36;12;0;8;12;30;8;0;0;0;6;64;40;148;0;12;186;54
2022-04-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;24;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;90;8;34;0;60;0;0;0;0;40;0;0;0;6;0;6;12;0;0;24;12;16;0;0;40;0;0;16;18;18;0;0;10;4;6;2;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;24;0;0;0;16;0;0;8;4;0;0;0;0;10;8;2;0;0;52;60;20;0;0;6;0;0;0;0;0;0;0;4;6;24;0;0;0;6;0;18;18;0;0;0;0;0;6;6;0;6;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-04-25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2022-04-26;0;0;0;0;0;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;32;32;24;184;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;0;74;8;16;60;0;0;0;0;0;64;0;6;0;18;0;0;6;0;0;12;18;8;0;0;32;186;90;80;4;54;0;0;2;4;0;0;40;40;12;0;138;76;42;28;30;10;6;0;0;0;12;72;78;78;84;0;8;6;0;36;0;54;192;0;0;40;0;6;32;10;16;12;20;0;8;8;6;40;0;45;22;130;40;0;18;4;42;42;48;18;24;48;2;18;30;12;36;96;6;0;60;66;0;0;42;0;12;6;6;0;30;6;0;24;6;0;0;0;0;0;94;104;0;244;0;24;222;78
2022-04-27;36;54;60;42;30;32;24;24;0;0;24;36;36;6;18;12;0;18;36;120;156;84;78;126;0;72;0;36;4;8;30;48;16;40;112;48;144;0;24;174;16;24;18;18;18;24;24;30;88;12;6;0;24;216;24;24;0;118;0;34;30;90;0;0;0;0;80;16;2;12;6;0;0;0;0;0;0;0;14;12;40;44;60;48;104;20;0;0;0;4;4;0;0;20;30;12;0;90;82;84;70;22;24;12;0;30;48;48;168;216;72;88;16;52;0;6;30;0;24;204;18;12;60;80;0;8;0;16;6;10;60;0;0;0;60;6;131;113;66;0;94;84;120;36;72;24;84;54;66;0;12;174;42;36;84;18;0;48;48;20;4;48;0;12;90;70;0;52;16;0;124;46;58;38;0;0;0;38;52;40;192;0;12;204;48
2022-04-28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;64;16;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;16;138;24;68;18;64;0;0;0;12;112;0;2;0;12;0;0;0;0;0;0;0;10;0;0;28;108;84;0;12;30;0;0;4;0;0;0;20;50;0;0;156;118;42;36;30;24;12;0;18;6;12;102;84;90;114;0;28;6;18;24;6;24;186;0;24;68;0;18;0;18;0;0;30;0;10;10;10;104;6;56;14;158;56;30;24;34;24;60;48;30;30;66;0;42;126;0;0;54;18;0;42;72;0;0;60;0;24;12;12;0;30;0;0;60;0;0;0;0;0;0;56;64;92;206;0;18;204;90
2022-04-29;60;42;12;60;30;40;18;24;12;0;0;12;12;6;48;0;6;6;0;96;108;72;114;96;0;36;0;30;4;8;18;24;0;16;80;24;66;0;12;150;40;24;24;18;12;18;18;0;32;6;0;0;6;112;16;16;0;134;96;110;18;48;0;0;0;24;160;8;0;0;18;0;0;0;0;0;0;0;24;2;24;66;60;54;56;44;0;0;0;12;4;0;0;0;20;12;0;54;50;72;42;36;12;0;0;6;0;54;156;234;150;64;16;16;6;0;24;0;24;156;6;36;16;0;0;0;0;0;6;10;66;0;0;0;0;0;142;48;88;0;40;30;44;30;78;32;66;30;66;0;18;22;36;160;42;12;0;60;36;56;0;66;0;24;24;24;0;26;20;6;64;28;28;12;0;0;6;36;48;0;150;0;12;126;42
2022-04-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;24;82;18;0;0;0;0;0;72;0;4;0;12;0;0;6;8;0;6;12;12;0;0;12;48;30;32;6;0;0;0;2;2;0;0;0;20;0;0;48;26;0;4;4;0;0;0;0;0;0;0;0;0;48;0;12;0;0;0;0;12;66;0;0;20;20;0;0;4;0;0;10;0;10;12;16;0;0;32;44;14;72;0;0;0;18;0;0;0;0;0;0;12;30;0;96;36;6;0;42;30;0;0;0;0;0;6;6;0;6;0;12;0;0;0;0;0;0;0;24;32;0;80;0;0;96;24
2022-05-02;54;42;30;30;18;32;12;12;0;0;0;24;30;6;24;12;0;0;6;114;126;96;48;120;0;54;0;30;8;8;18;80;56;8;80;30;60;0;24;186;8;12;6;24;30;36;12;18;0;6;6;0;12;136;32;64;16;70;88;92;18;18;18;0;0;0;104;24;2;48;6;0;0;18;8;16;12;30;10;2;16;40;66;54;104;14;30;0;0;4;2;6;0;10;20;6;0;36;58;36;108;18;0;0;0;30;0;36;108;162;96;54;16;36;0;12;12;0;96;144;6;18;48;12;6;24;16;24;60;10;78;48;40;82;0;0;55;95;212;192;42;42;34;150;36;16;48;30;30;0;18;58;0;82;24;66;0;54;42;64;0;18;0;0;60;40;0;20;18;24;90;36;12;8;0;0;0;6;32;20;114;0;18;90;48
2022-05-03;6;0;0;0;12;8;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;160;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;40;0;42;64;86;12;114;0;0;0;12;104;0;0;0;0;0;0;0;0;0;0;0;6;0;0;20;66;36;0;12;0;0;0;6;0;0;0;10;30;12;0;60;46;42;36;12;36;0;0;24;42;30;114;78;60;48;0;0;0;6;24;6;6;114;24;6;0;0;0;16;0;0;18;10;0;0;0;0;80;10;23;6;86;0;14;36;28;24;72;56;42;48;54;0;0;84;36;44;48;18;0;24;12;0;0;36;0;12;0;0;0;0;0;0;12;0;0;0;0;0;0;30;48;48;168;0;12;114;54
2022-05-04;72;42;42;54;36;56;30;24;6;0;6;6;6;0;54;12;6;6;24;150;138;126;126;156;0;78;0;42;4;20;24;48;56;56;104;42;78;0;24;240;0;18;12;42;24;30;48;12;16;12;6;0;24;176;24;40;24;102;80;124;18;12;18;0;0;6;128;8;0;8;6;0;12;18;0;8;18;30;16;4;32;52;54;42;64;12;18;0;0;6;4;0;0;10;20;0;0;72;50;24;28;40;6;6;0;12;0;24;126;210;78;74;12;24;0;6;12;6;78;180;6;6;32;88;12;16;0;0;24;10;60;62;50;76;20;0;82;43;244;144;46;36;48;144;54;32;54;30;54;0;12;30;24;92;54;42;0;42;42;28;0;48;0;18;60;62;0;36;20;0;30;20;36;20;0;0;12;22;32;40;142;0;12;174;42
2022-05-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;8;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;48;126;18;6;0;0;0;0;144;0;0;0;12;0;0;0;0;0;0;0;20;0;2;50;84;48;0;20;0;0;0;8;0;0;0;10;36;6;0;114;66;42;28;28;18;12;6;18;0;18;84;108;78;102;0;24;6;6;18;6;6;204;0;18;48;40;0;0;0;8;6;20;0;0;0;0;0;0;34;15;68;0;0;12;0;18;36;16;42;24;42;0;0;6;24;86;66;6;0;42;54;0;0;42;0;36;6;12;0;18;0;0;60;12;0;0;0;0;0;0;64;40;190;0;18;192;90
2022-05-06;84;66;54;66;48;56;24;24;12;0;0;18;18;6;42;12;0;24;12;102;120;66;102;114;0;60;0;60;8;8;30;40;48;24;104;24;66;0;0;156;72;30;24;12;18;24;18;0;24;0;0;0;18;400;24;16;0;114;24;50;0;12;0;0;0;12;152;8;2;0;6;0;0;0;0;0;12;0;24;8;18;82;66;48;80;32;30;0;0;8;8;0;0;0;20;12;0;24;30;60;66;6;0;12;0;6;0;42;180;162;108;44;12;12;6;0;36;0;30;132;18;18;12;76;0;0;2;8;6;0;30;38;24;38;0;0;70;51;142;16;60;30;64;72;72;8;36;54;60;0;6;46;6;70;42;24;0;36;18;24;0;60;0;0;20;16;0;10;8;0;22;14;14;8;0;0;0;54;56;44;78;0;12;132;42
2022-05-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;18;18;0;0;0;0;6;72;0;0;0;0;0;0;0;0;0;0;0;8;0;0;6;36;42;8;8;0;0;0;0;0;0;0;0;10;0;0;48;30;6;0;0;12;0;6;0;0;0;18;12;12;48;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;20;6;0;0;0;0;0;32;46;16;0;0;0;0;0;0;56;0;0;0;0;0;0;6;32;24;12;0;12;36;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;28;32;0;72;0;18;108;42
2022-05-09;24;54;42;48;24;24;6;18;0;0;0;24;30;6;42;6;6;0;6;96;120;66;66;84;0;30;0;18;4;4;24;32;72;40;144;54;66;0;6;138;8;6;6;12;42;438;30;18;24;114;90;0;24;136;16;48;8;46;16;20;30;6;0;0;0;0;128;32;2;48;24;0;6;12;8;8;12;30;8;2;14;42;66;42;48;14;24;0;0;10;6;0;0;0;10;6;0;48;42;42;52;28;0;12;0;18;12;24;162;198;66;66;16;32;0;0;12;0;84;96;18;12;56;84;0;8;0;24;12;0;78;46;44;66;0;0;62;51;174;48;28;42;20;84;48;0;60;24;54;0;6;36;6;70;36;18;36;24;60;8;0;42;0;12;54;44;0;42;22;6;184;16;22;12;0;0;0;6;38;40;148;0;12;120;60
2022-05-10;6;0;0;0;12;8;6;18;0;0;0;0;0;0;0;0;0;0;0;12;0;12;102;0;0;0;0;6;0;0;0;32;48;24;136;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;20;8;10;36;24;0;0;0;6;104;0;6;0;0;0;0;0;0;0;0;0;8;0;0;24;66;48;32;10;0;0;0;2;0;0;0;10;20;0;0;60;52;36;30;18;30;6;0;24;36;24;78;84;54;36;0;20;0;0;24;12;12;168;0;30;36;0;0;8;0;16;0;10;0;0;0;0;0;0;26;6;28;0;12;36;14;24;36;32;42;18;60;0;0;24;36;58;78;6;36;42;36;0;0;30;0;24;12;6;0;6;0;12;0;6;0;0;0;0;6;22;32;40;108;0;12;126;54
2022-05-11;18;54;54;48;42;56;18;18;0;0;6;24;18;6;30;12;0;6;42;120;156;132;54;102;0;60;0;24;4;4;24;56;24;32;72;42;78;0;12;156;0;36;12;12;24;390;6;12;48;132;72;0;12;152;32;16;16;42;8;18;18;18;0;0;0;0;104;8;0;8;6;0;12;6;0;0;6;18;8;8;24;28;42;36;56;8;6;0;0;0;2;0;0;10;20;54;0;66;62;24;24;36;0;0;0;0;0;18;84;168;66;52;4;4;6;6;18;0;60;198;0;6;52;4;12;0;2;8;6;10;48;42;30;42;60;0;66;70;206;64;40;18;34;54;78;40;30;72;24;0;6;32;12;52;48;24;60;42;24;4;0;24;0;18;54;26;0;46;16;12;178;26;34;20;0;0;6;30;48;40;168;0;6;198;30
2022-05-12;6;0;0;0;6;16;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6;16;16;16;120;0;6;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;72;0;24;0;82;8;36;36;12;0;0;0;6;168;0;2;0;12;0;0;0;0;0;0;0;24;0;0;36;90;72;32;18;0;0;0;0;0;0;0;10;40;0;0;102;70;42;30;18;6;6;6;12;0;30;96;84;84;84;0;20;6;6;6;0;0;156;0;12;68;0;0;0;0;8;0;20;0;0;0;0;0;0;69;16;62;0;0;6;2;18;60;24;36;42;78;0;12;0;24;90;48;12;60;42;24;0;0;36;0;12;18;18;0;18;0;6;66;0;0;0;0;0;0;40;56;0;194;0;18;198;90
2022-05-13;54;30;42;36;12;40;30;18;12;0;6;12;24;18;36;0;6;18;12;96;78;54;84;72;0;54;0;42;4;4;24;48;40;8;112;30;66;0;12;132;0;6;6;30;18;276;12;0;8;108;48;0;24;240;24;24;8;76;88;34;24;36;12;0;6;18;144;8;2;0;24;0;54;66;0;0;0;60;22;0;16;58;54;42;40;30;24;0;0;6;0;6;0;0;20;36;0;42;30;42;30;6;6;0;0;6;0;18;114;186;84;38;12;12;0;0;18;0;18;156;12;48;8;0;6;0;2;8;0;20;48;10;12;8;0;0;53;24;52;8;22;42;18;48;72;32;54;42;18;2;6;46;18;58;42;6;24;66;24;0;0;36;0;18;26;12;0;16;12;0;44;28;12;8;0;0;0;38;40;0;106;0;6;144;54
2022-05-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;96;12;18;0;0;0;0;6;56;0;2;0;6;0;0;0;0;0;0;0;8;0;0;10;48;24;16;8;0;0;0;0;0;0;0;10;20;0;0;36;20;6;4;4;6;0;0;0;0;0;12;12;12;24;0;16;0;0;0;0;0;90;0;0;28;80;0;0;0;0;0;10;0;0;0;0;40;4;26;36;8;0;0;0;0;0;0;40;0;0;0;0;0;0;6;32;24;18;0;12;12;0;0;0;0;12;6;6;0;12;0;6;30;0;0;0;0;0;0;46;32;24;72;0;12;108;18
2022-05-16;30;54;36;42;24;32;24;24;0;0;0;30;30;6;36;18;0;6;12;108;102;90;60;72;0;18;0;18;12;4;24;88;56;40;128;42;78;0;6;174;8;0;0;12;24;210;12;30;32;108;54;4;18;144;24;40;0;50;72;32;18;14;0;0;0;0;104;32;0;0;0;0;126;180;8;8;6;156;6;0;4;36;60;30;48;8;6;0;0;6;2;6;0;10;20;24;0;48;72;54;54;18;6;6;0;24;0;36;144;162;96;56;12;32;0;0;24;0;72;36;36;30;72;0;0;16;6;32;0;0;60;4;6;20;0;0;43;78;52;0;16;60;12;42;66;8;42;30;42;4;18;46;6;80;36;12;24;60;66;4;0;54;6;18;58;18;2;28;18;6;106;28;22;22;0;0;0;44;32;12;170;0;6;54;60
